epoch,cost_train,cost_test,accu_train,accu_test
 8674.0000,    0.0227,    0.0170,    0.9915,    0.9944
 8675.0000,    0.0225,    0.0170,    0.9918,    0.9943
 8676.0000,    0.0233,    0.0170,    0.9921,    0.9944
 8677.0000,    0.0232,    0.0170,    0.9923,    0.9944
 8678.0000,    0.0227,    0.0171,    0.9920,    0.9944
 8679.0000,    0.0229,    0.0171,    0.9919,    0.9944
 8680.0000,    0.0236,    0.0171,    0.9921,    0.9944
 8681.0000,    0.0228,    0.0170,    0.9922,    0.9944
 8682.0000,    0.0226,    0.0170,    0.9921,    0.9943
 8683.0000,    0.0237,    0.0170,    0.9923,    0.9943
 8684.0000,    0.0228,    0.0170,    0.9921,    0.9944
 8685.0000,    0.0229,    0.0169,    0.9921,    0.9944
 8686.0000,    0.0226,    0.0169,    0.9919,    0.9943
 8687.0000,    0.0227,    0.0169,    0.9920,    0.9943
 8688.0000,    0.0222,    0.0170,    0.9920,    0.9944
 8689.0000,    0.0225,    0.0171,    0.9922,    0.9944
 8690.0000,    0.0228,    0.0171,    0.9919,    0.9944
 8691.0000,    0.0226,    0.0171,    0.9922,    0.9944
 8692.0000,    0.0225,    0.0171,    0.9920,    0.9944
 8693.0000,    0.0232,    0.0171,    0.9919,    0.9943
 8694.0000,    0.0230,    0.0170,    0.9919,    0.9943
 8695.0000,    0.0227,    0.0169,    0.9922,    0.9944
 8696.0000,    0.0224,    0.0169,    0.9920,    0.9944
 8697.0000,    0.0226,    0.0170,    0.9918,    0.9944
 8698.0000,    0.0225,    0.0170,    0.9921,    0.9943
 8699.0000,    0.0225,    0.0171,    0.9925,    0.9943
 8700.0000,    0.0225,    0.0171,    0.9923,    0.9943
 8701.0000,    0.0225,    0.0171,    0.9920,    0.9943
 8702.0000,    0.0225,    0.0171,    0.9923,    0.9943
 8703.0000,    0.0229,    0.0171,    0.9918,    0.9944
 8704.0000,    0.0229,    0.0170,    0.9923,    0.9944
 8705.0000,    0.0224,    0.0170,    0.9925,    0.9944
 8706.0000,    0.0230,    0.0170,    0.9918,    0.9945
 8707.0000,    0.0224,    0.0169,    0.9922,    0.9944
 8708.0000,    0.0225,    0.0169,    0.9919,    0.9945
 8709.0000,    0.0226,    0.0168,    0.9921,    0.9944
 8710.0000,    0.0234,    0.0169,    0.9917,    0.9944
 8711.0000,    0.0227,    0.0169,    0.9920,    0.9944
 8712.0000,    0.0229,    0.0170,    0.9921,    0.9943
 8713.0000,    0.0227,    0.0171,    0.9922,    0.9943
 8714.0000,    0.0221,    0.0171,    0.9923,    0.9943
 8715.0000,    0.0229,    0.0171,    0.9920,    0.9943
 8716.0000,    0.0227,    0.0171,    0.9921,    0.9943
 8717.0000,    0.0231,    0.0170,    0.9920,    0.9943
 8718.0000,    0.0226,    0.0169,    0.9923,    0.9944
 8719.0000,    0.0225,    0.0169,    0.9920,    0.9944
 8720.0000,    0.0226,    0.0169,    0.9919,    0.9944
 8721.0000,    0.0227,    0.0169,    0.9920,    0.9945
 8722.0000,    0.0229,    0.0169,    0.9923,    0.9944
 8723.0000,    0.0237,    0.0169,    0.9923,    0.9944
 8724.0000,    0.0221,    0.0169,    0.9919,    0.9944
 8725.0000,    0.0232,    0.0169,    0.9921,    0.9944
 8726.0000,    0.0223,    0.0169,    0.9923,    0.9944
 8727.0000,    0.0225,    0.0169,    0.9922,    0.9943
 8728.0000,    0.0221,    0.0169,    0.9923,    0.9943
 8729.0000,    0.0221,    0.0169,    0.9919,    0.9943
 8730.0000,    0.0228,    0.0169,    0.9920,    0.9943
 8731.0000,    0.0227,    0.0169,    0.9923,    0.9944
 8732.0000,    0.0226,    0.0169,    0.9920,    0.9944
 8733.0000,    0.0229,    0.0169,    0.9923,    0.9944
 8734.0000,    0.0228,    0.0169,    0.9923,    0.9945
 8735.0000,    0.0224,    0.0169,    0.9921,    0.9945
 8736.0000,    0.0227,    0.0169,    0.9923,    0.9945
 8737.0000,    0.0225,    0.0169,    0.9919,    0.9944
 8738.0000,    0.0228,    0.0168,    0.9922,    0.9945
 8739.0000,    0.0228,    0.0168,    0.9919,    0.9944
 8740.0000,    0.0226,    0.0169,    0.9919,    0.9944
 8741.0000,    0.0230,    0.0169,    0.9919,    0.9944
 8742.0000,    0.0232,    0.0169,    0.9919,    0.9943
 8743.0000,    0.0221,    0.0169,    0.9925,    0.9944
 8744.0000,    0.0229,    0.0169,    0.9922,    0.9944
 8745.0000,    0.0224,    0.0169,    0.9921,    0.9944
 8746.0000,    0.0232,    0.0168,    0.9924,    0.9945
 8747.0000,    0.0228,    0.0168,    0.9923,    0.9945
 8748.0000,    0.0222,    0.0168,    0.9922,    0.9946
 8749.0000,    0.0227,    0.0168,    0.9923,    0.9946
 8750.0000,    0.0234,    0.0168,    0.9921,    0.9946
 8751.0000,    0.0228,    0.0169,    0.9923,    0.9945
 8752.0000,    0.0224,    0.0169,    0.9917,    0.9944
 8753.0000,    0.0231,    0.0169,    0.9920,    0.9944
 8754.0000,    0.0222,    0.0169,    0.9921,    0.9944
 8755.0000,    0.0222,    0.0169,    0.9923,    0.9944
 8756.0000,    0.0224,    0.0170,    0.9922,    0.9944
 8757.0000,    0.0227,    0.0170,    0.9923,    0.9944
 8758.0000,    0.0230,    0.0169,    0.9922,    0.9945
 8759.0000,    0.0223,    0.0168,    0.9919,    0.9944
 8760.0000,    0.0228,    0.0168,    0.9925,    0.9945
 8761.0000,    0.0220,    0.0168,    0.9925,    0.9945
 8762.0000,    0.0230,    0.0168,    0.9921,    0.9946
 8763.0000,    0.0222,    0.0168,    0.9922,    0.9946
 8764.0000,    0.0224,    0.0168,    0.9923,    0.9945
 8765.0000,    0.0226,    0.0168,    0.9925,    0.9946
 8766.0000,    0.0228,    0.0169,    0.9920,    0.9946
 8767.0000,    0.0231,    0.0169,    0.9926,    0.9945
 8768.0000,    0.0227,    0.0169,    0.9924,    0.9944
 8769.0000,    0.0225,    0.0169,    0.9922,    0.9945
 8770.0000,    0.0223,    0.0169,    0.9924,    0.9945
 8771.0000,    0.0233,    0.0168,    0.9924,    0.9945
 8772.0000,    0.0222,    0.0169,    0.9921,    0.9945
 8773.0000,    0.0220,    0.0169,    0.9923,    0.9945
 8774.0000,    0.0219,    0.0169,    0.9920,    0.9946
 8775.0000,    0.0227,    0.0169,    0.9924,    0.9946
 8776.0000,    0.0222,    0.0169,    0.9921,    0.9946
 8777.0000,    0.0224,    0.0169,    0.9918,    0.9945
 8778.0000,    0.0221,    0.0169,    0.9924,    0.9945
 8779.0000,    0.0225,    0.0168,    0.9919,    0.9945
 8780.0000,    0.0224,    0.0168,    0.9921,    0.9945
 8781.0000,    0.0230,    0.0168,    0.9922,    0.9946
 8782.0000,    0.0215,    0.0168,    0.9920,    0.9946
 8783.0000,    0.0227,    0.0167,    0.9922,    0.9947
 8784.0000,    0.0225,    0.0167,    0.9926,    0.9947
 8785.0000,    0.0226,    0.0167,    0.9922,    0.9947
 8786.0000,    0.0226,    0.0168,    0.9923,    0.9945
 8787.0000,    0.0223,    0.0168,    0.9923,    0.9945
 8788.0000,    0.0226,    0.0168,    0.9924,    0.9944
 8789.0000,    0.0224,    0.0168,    0.9924,    0.9945
 8790.0000,    0.0226,    0.0168,    0.9921,    0.9944
 8791.0000,    0.0233,    0.0168,    0.9924,    0.9944
 8792.0000,    0.0220,    0.0168,    0.9925,    0.9944
 8793.0000,    0.0227,    0.0168,    0.9921,    0.9945
 8794.0000,    0.0217,    0.0168,    0.9926,    0.9946
 8795.0000,    0.0222,    0.0168,    0.9919,    0.9946
 8796.0000,    0.0223,    0.0167,    0.9923,    0.9946
 8797.0000,    0.0221,    0.0167,    0.9920,    0.9946
 8798.0000,    0.0226,    0.0167,    0.9920,    0.9945
 8799.0000,    0.0229,    0.0168,    0.9921,    0.9944
 8800.0000,    0.0224,    0.0168,    0.9923,    0.9944
 8801.0000,    0.0228,    0.0169,    0.9924,    0.9943
 8802.0000,    0.0225,    0.0169,    0.9921,    0.9943
 8803.0000,    0.0227,    0.0169,    0.9919,    0.9943
 8804.0000,    0.0223,    0.0168,    0.9924,    0.9945
 8805.0000,    0.0229,    0.0168,    0.9920,    0.9946
 8806.0000,    0.0222,    0.0168,    0.9920,    0.9946
 8807.0000,    0.0232,    0.0168,    0.9920,    0.9945
 8808.0000,    0.0216,    0.0168,    0.9924,    0.9944
 8809.0000,    0.0226,    0.0168,    0.9922,    0.9944
 8810.0000,    0.0225,    0.0168,    0.9922,    0.9944
 8811.0000,    0.0226,    0.0168,    0.9921,    0.9945
 8812.0000,    0.0223,    0.0168,    0.9919,    0.9945
 8813.0000,    0.0224,    0.0167,    0.9920,    0.9946
 8814.0000,    0.0224,    0.0167,    0.9923,    0.9946
 8815.0000,    0.0222,    0.0167,    0.9922,    0.9946
 8816.0000,    0.0227,    0.0167,    0.9924,    0.9945
 8817.0000,    0.0225,    0.0167,    0.9922,    0.9944
 8818.0000,    0.0223,    0.0167,    0.9921,    0.9945
 8819.0000,    0.0223,    0.0167,    0.9923,    0.9944
 8820.0000,    0.0225,    0.0167,    0.9923,    0.9944
 8821.0000,    0.0223,    0.0167,    0.9922,    0.9946
 8822.0000,    0.0223,    0.0167,    0.9922,    0.9946
 8823.0000,    0.0219,    0.0167,    0.9923,    0.9946
 8824.0000,    0.0216,    0.0167,    0.9922,    0.9946
 8825.0000,    0.0223,    0.0167,    0.9922,    0.9947
 8826.0000,    0.0221,    0.0166,    0.9925,    0.9946
 8827.0000,    0.0226,    0.0166,    0.9924,    0.9946
 8828.0000,    0.0225,    0.0166,    0.9923,    0.9945
 8829.0000,    0.0226,    0.0166,    0.9920,    0.9945
 8830.0000,    0.0221,    0.0167,    0.9919,    0.9945
 8831.0000,    0.0224,    0.0167,    0.9920,    0.9946
 8832.0000,    0.0221,    0.0168,    0.9923,    0.9945
 8833.0000,    0.0222,    0.0168,    0.9920,    0.9946
 8834.0000,    0.0229,    0.0167,    0.9922,    0.9946
 8835.0000,    0.0218,    0.0167,    0.9921,    0.9946
 8836.0000,    0.0228,    0.0166,    0.9924,    0.9945
 8837.0000,    0.0224,    0.0166,    0.9924,    0.9945
 8838.0000,    0.0223,    0.0166,    0.9923,    0.9946
 8839.0000,    0.0225,    0.0166,    0.9920,    0.9945
 8840.0000,    0.0223,    0.0167,    0.9923,    0.9945
 8841.0000,    0.0216,    0.0167,    0.9922,    0.9946
 8842.0000,    0.0218,    0.0167,    0.9920,    0.9946
 8843.0000,    0.0220,    0.0167,    0.9921,    0.9946
 8844.0000,    0.0220,    0.0167,    0.9921,    0.9946
 8845.0000,    0.0227,    0.0167,    0.9920,    0.9945
 8846.0000,    0.0221,    0.0167,    0.9923,    0.9946
 8847.0000,    0.0219,    0.0167,    0.9921,    0.9946
 8848.0000,    0.0221,    0.0166,    0.9923,    0.9946
 8849.0000,    0.0224,    0.0166,    0.9921,    0.9946
 8850.0000,    0.0219,    0.0166,    0.9922,    0.9946
 8851.0000,    0.0226,    0.0166,    0.9922,    0.9947
 8852.0000,    0.0220,    0.0166,    0.9921,    0.9946
 8853.0000,    0.0223,    0.0166,    0.9921,    0.9946
 8854.0000,    0.0221,    0.0167,    0.9923,    0.9946
 8855.0000,    0.0222,    0.0167,    0.9923,    0.9945
 8856.0000,    0.0223,    0.0167,    0.9923,    0.9945
 8857.0000,    0.0228,    0.0167,    0.9923,    0.9945
 8858.0000,    0.0224,    0.0167,    0.9923,    0.9945
 8859.0000,    0.0224,    0.0166,    0.9919,    0.9947
 8860.0000,    0.0223,    0.0166,    0.9924,    0.9947
 8861.0000,    0.0218,    0.0166,    0.9924,    0.9947
 8862.0000,    0.0221,    0.0165,    0.9924,    0.9947
 8863.0000,    0.0222,    0.0165,    0.9927,    0.9947
 8864.0000,    0.0220,    0.0165,    0.9923,    0.9947
 8865.0000,    0.0225,    0.0165,    0.9924,    0.9947
 8866.0000,    0.0220,    0.0165,    0.9924,    0.9947
 8867.0000,    0.0222,    0.0166,    0.9925,    0.9947
 8868.0000,    0.0224,    0.0166,    0.9925,    0.9947
 8869.0000,    0.0224,    0.0165,    0.9925,    0.9946
 8870.0000,    0.0220,    0.0166,    0.9925,    0.9945
 8871.0000,    0.0220,    0.0166,    0.9924,    0.9945
 8872.0000,    0.0216,    0.0166,    0.9920,    0.9945
 8873.0000,    0.0220,    0.0166,    0.9920,    0.9945
 8874.0000,    0.0216,    0.0166,    0.9921,    0.9946
 8875.0000,    0.0227,    0.0166,    0.9927,    0.9946
 8876.0000,    0.0226,    0.0166,    0.9923,    0.9946
 8877.0000,    0.0221,    0.0167,    0.9922,    0.9945
 8878.0000,    0.0223,    0.0167,    0.9923,    0.9945
 8879.0000,    0.0221,    0.0167,    0.9922,    0.9945
 8880.0000,    0.0221,    0.0166,    0.9921,    0.9945
 8881.0000,    0.0222,    0.0166,    0.9928,    0.9946
 8882.0000,    0.0216,    0.0165,    0.9922,    0.9947
 8883.0000,    0.0220,    0.0165,    0.9926,    0.9948
 8884.0000,    0.0219,    0.0165,    0.9921,    0.9948
 8885.0000,    0.0218,    0.0165,    0.9924,    0.9948
 8886.0000,    0.0217,    0.0165,    0.9923,    0.9947
 8887.0000,    0.0227,    0.0165,    0.9924,    0.9947
 8888.0000,    0.0216,    0.0166,    0.9923,    0.9946
 8889.0000,    0.0224,    0.0166,    0.9921,    0.9946
 8890.0000,    0.0219,    0.0166,    0.9920,    0.9946
 8891.0000,    0.0226,    0.0166,    0.9924,    0.9945
 8892.0000,    0.0217,    0.0165,    0.9920,    0.9946
 8893.0000,    0.0224,    0.0165,    0.9926,    0.9946
 8894.0000,    0.0219,    0.0165,    0.9924,    0.9947
 8895.0000,    0.0220,    0.0165,    0.9926,    0.9947
 8896.0000,    0.0215,    0.0165,    0.9920,    0.9947
 8897.0000,    0.0219,    0.0165,    0.9925,    0.9947
 8898.0000,    0.0223,    0.0165,    0.9923,    0.9947
 8899.0000,    0.0217,    0.0165,    0.9924,    0.9947
 8900.0000,    0.0223,    0.0165,    0.9922,    0.9947
 8901.0000,    0.0221,    0.0165,    0.9924,    0.9946
 8902.0000,    0.0218,    0.0165,    0.9922,    0.9947
 8903.0000,    0.0219,    0.0165,    0.9921,    0.9947
 8904.0000,    0.0221,    0.0165,    0.9927,    0.9946
 8905.0000,    0.0222,    0.0165,    0.9921,    0.9947
 8906.0000,    0.0218,    0.0165,    0.9924,    0.9947
 8907.0000,    0.0221,    0.0165,    0.9922,    0.9946
 8908.0000,    0.0217,    0.0165,    0.9920,    0.9946
 8909.0000,    0.0221,    0.0165,    0.9925,    0.9946
 8910.0000,    0.0226,    0.0165,    0.9924,    0.9946
 8911.0000,    0.0222,    0.0165,    0.9926,    0.9946
 8912.0000,    0.0218,    0.0165,    0.9926,    0.9947
 8913.0000,    0.0217,    0.0165,    0.9922,    0.9947
 8914.0000,    0.0220,    0.0165,    0.9923,    0.9947
 8915.0000,    0.0224,    0.0165,    0.9925,    0.9946
 8916.0000,    0.0227,    0.0165,    0.9922,    0.9946
 8917.0000,    0.0221,    0.0165,    0.9924,    0.9946
 8918.0000,    0.0216,    0.0165,    0.9924,    0.9946
 8919.0000,    0.0217,    0.0164,    0.9927,    0.9946
 8920.0000,    0.0224,    0.0165,    0.9922,    0.9947
 8921.0000,    0.0222,    0.0164,    0.9925,    0.9947
 8922.0000,    0.0222,    0.0165,    0.9925,    0.9946
 8923.0000,    0.0212,    0.0165,    0.9927,    0.9947
 8924.0000,    0.0218,    0.0165,    0.9926,    0.9946
 8925.0000,    0.0219,    0.0165,    0.9926,    0.9946
 8926.0000,    0.0221,    0.0165,    0.9926,    0.9946
 8927.0000,    0.0219,    0.0165,    0.9924,    0.9946
 8928.0000,    0.0215,    0.0164,    0.9924,    0.9948
 8929.0000,    0.0224,    0.0165,    0.9923,    0.9948
 8930.0000,    0.0219,    0.0164,    0.9926,    0.9948
 8931.0000,    0.0229,    0.0164,    0.9923,    0.9948
 8932.0000,    0.0219,    0.0164,    0.9923,    0.9948
 8933.0000,    0.0221,    0.0164,    0.9921,    0.9947
 8934.0000,    0.0219,    0.0164,    0.9922,    0.9946
 8935.0000,    0.0218,    0.0164,    0.9925,    0.9946
 8936.0000,    0.0217,    0.0164,    0.9925,    0.9946
 8937.0000,    0.0224,    0.0164,    0.9922,    0.9946
 8938.0000,    0.0222,    0.0164,    0.9924,    0.9947
 8939.0000,    0.0224,    0.0164,    0.9924,    0.9947
 8940.0000,    0.0219,    0.0164,    0.9922,    0.9948
 8941.0000,    0.0219,    0.0164,    0.9926,    0.9948
 8942.0000,    0.0222,    0.0164,    0.9922,    0.9948
 8943.0000,    0.0216,    0.0164,    0.9921,    0.9947
 8944.0000,    0.0223,    0.0165,    0.9923,    0.9947
 8945.0000,    0.0216,    0.0165,    0.9924,    0.9947
 8946.0000,    0.0219,    0.0165,    0.9924,    0.9947
 8947.0000,    0.0225,    0.0165,    0.9922,    0.9946
 8948.0000,    0.0222,    0.0165,    0.9921,    0.9947
 8949.0000,    0.0219,    0.0165,    0.9921,    0.9946
 8950.0000,    0.0222,    0.0164,    0.9926,    0.9946
 8951.0000,    0.0218,    0.0164,    0.9922,    0.9946
 8952.0000,    0.0215,    0.0164,    0.9925,    0.9946
 8953.0000,    0.0217,    0.0164,    0.9925,    0.9946
 8954.0000,    0.0218,    0.0164,    0.9924,    0.9946
 8955.0000,    0.0224,    0.0164,    0.9924,    0.9946
 8956.0000,    0.0211,    0.0163,    0.9923,    0.9947
 8957.0000,    0.0222,    0.0163,    0.9924,    0.9947
 8958.0000,    0.0217,    0.0163,    0.9924,    0.9947
 8959.0000,    0.0221,    0.0163,    0.9923,    0.9947
 8960.0000,    0.0217,    0.0164,    0.9925,    0.9947
 8961.0000,    0.0221,    0.0164,    0.9925,    0.9947
 8962.0000,    0.0223,    0.0164,    0.9926,    0.9947
 8963.0000,    0.0220,    0.0164,    0.9926,    0.9947
 8964.0000,    0.0218,    0.0164,    0.9928,    0.9947
 8965.0000,    0.0212,    0.0164,    0.9924,    0.9947
 8966.0000,    0.0216,    0.0164,    0.9926,    0.9947
 8967.0000,    0.0221,    0.0163,    0.9927,    0.9947
 8968.0000,    0.0219,    0.0163,    0.9923,    0.9947
 8969.0000,    0.0218,    0.0163,    0.9923,    0.9946
 8970.0000,    0.0220,    0.0163,    0.9923,    0.9946
 8971.0000,    0.0219,    0.0164,    0.9923,    0.9946
 8972.0000,    0.0220,    0.0164,    0.9922,    0.9946
 8973.0000,    0.0220,    0.0164,    0.9925,    0.9947
 8974.0000,    0.0217,    0.0164,    0.9925,    0.9947
 8975.0000,    0.0221,    0.0164,    0.9924,    0.9947
 8976.0000,    0.0218,    0.0164,    0.9924,    0.9947
 8977.0000,    0.0217,    0.0164,    0.9923,    0.9946
 8978.0000,    0.0220,    0.0164,    0.9924,    0.9946
 8979.0000,    0.0214,    0.0163,    0.9926,    0.9946
 8980.0000,    0.0217,    0.0163,    0.9927,    0.9947
 8981.0000,    0.0216,    0.0163,    0.9925,    0.9947
 8982.0000,    0.0217,    0.0163,    0.9931,    0.9947
 8983.0000,    0.0222,    0.0163,    0.9927,    0.9947
 8984.0000,    0.0222,    0.0163,    0.9925,    0.9947
 8985.0000,    0.0220,    0.0163,    0.9922,    0.9947
 8986.0000,    0.0215,    0.0163,    0.9924,    0.9947
 8987.0000,    0.0210,    0.0163,    0.9921,    0.9947
 8988.0000,    0.0218,    0.0163,    0.9924,    0.9947
 8989.0000,    0.0225,    0.0163,    0.9927,    0.9947
 8990.0000,    0.0213,    0.0164,    0.9923,    0.9947
 8991.0000,    0.0212,    0.0164,    0.9926,    0.9946
 8992.0000,    0.0224,    0.0164,    0.9924,    0.9946
 8993.0000,    0.0220,    0.0163,    0.9924,    0.9946
 8994.0000,    0.0225,    0.0163,    0.9925,    0.9947
 8995.0000,    0.0213,    0.0162,    0.9926,    0.9947
 8996.0000,    0.0217,    0.0162,    0.9926,    0.9947
 8997.0000,    0.0220,    0.0162,    0.9924,    0.9947
 8998.0000,    0.0214,    0.0162,    0.9928,    0.9947
 8999.0000,    0.0222,    0.0163,    0.9925,    0.9947
 9000.0000,    0.0219,    0.0163,    0.9924,    0.9946
 9001.0000,    0.0219,    0.0164,    0.9924,    0.9946
 9002.0000,    0.0217,    0.0164,    0.9923,    0.9946
 9003.0000,    0.0218,    0.0164,    0.9924,    0.9946
 9004.0000,    0.0215,    0.0163,    0.9924,    0.9947
 9005.0000,    0.0220,    0.0163,    0.9925,    0.9948
 9006.0000,    0.0218,    0.0163,    0.9927,    0.9948
 9007.0000,    0.0225,    0.0162,    0.9927,    0.9948
 9008.0000,    0.0220,    0.0162,    0.9922,    0.9948
 9009.0000,    0.0215,    0.0162,    0.9925,    0.9947
 9010.0000,    0.0220,    0.0162,    0.9921,    0.9947
 9011.0000,    0.0216,    0.0162,    0.9924,    0.9947
 9012.0000,    0.0213,    0.0162,    0.9924,    0.9948
 9013.0000,    0.0224,    0.0162,    0.9924,    0.9948
 9014.0000,    0.0217,    0.0162,    0.9922,    0.9948
 9015.0000,    0.0214,    0.0162,    0.9924,    0.9947
 9016.0000,    0.0213,    0.0163,    0.9922,    0.9946
 9017.0000,    0.0212,    0.0163,    0.9925,    0.9946
 9018.0000,    0.0222,    0.0163,    0.9925,    0.9946
 9019.0000,    0.0212,    0.0163,    0.9923,    0.9947
 9020.0000,    0.0213,    0.0163,    0.9927,    0.9947
 9021.0000,    0.0216,    0.0163,    0.9925,    0.9947
 9022.0000,    0.0220,    0.0162,    0.9926,    0.9947
 9023.0000,    0.0215,    0.0162,    0.9926,    0.9948
 9024.0000,    0.0215,    0.0161,    0.9925,    0.9947
 9025.0000,    0.0212,    0.0161,    0.9927,    0.9947
 9026.0000,    0.0219,    0.0162,    0.9926,    0.9947
 9027.0000,    0.0216,    0.0162,    0.9928,    0.9947
 9028.0000,    0.0214,    0.0162,    0.9926,    0.9947
 9029.0000,    0.0214,    0.0163,    0.9924,    0.9947
 9030.0000,    0.0218,    0.0163,    0.9929,    0.9947
 9031.0000,    0.0220,    0.0162,    0.9923,    0.9947
 9032.0000,    0.0209,    0.0162,    0.9924,    0.9947
 9033.0000,    0.0217,    0.0161,    0.9923,    0.9948
 9034.0000,    0.0219,    0.0161,    0.9922,    0.9948
 9035.0000,    0.0216,    0.0161,    0.9925,    0.9948
 9036.0000,    0.0214,    0.0162,    0.9928,    0.9947
 9037.0000,    0.0219,    0.0162,    0.9925,    0.9947
 9038.0000,    0.0216,    0.0163,    0.9924,    0.9946
 9039.0000,    0.0217,    0.0163,    0.9928,    0.9947
 9040.0000,    0.0220,    0.0163,    0.9925,    0.9947
 9041.0000,    0.0212,    0.0163,    0.9924,    0.9947
 9042.0000,    0.0216,    0.0163,    0.9925,    0.9946
 9043.0000,    0.0214,    0.0162,    0.9925,    0.9947
 9044.0000,    0.0213,    0.0162,    0.9923,    0.9947
 9045.0000,    0.0218,    0.0161,    0.9924,    0.9947
 9046.0000,    0.0215,    0.0161,    0.9927,    0.9948
 9047.0000,    0.0215,    0.0161,    0.9925,    0.9947
 9048.0000,    0.0222,    0.0161,    0.9926,    0.9947
 9049.0000,    0.0216,    0.0161,    0.9926,    0.9947
 9050.0000,    0.0215,    0.0161,    0.9926,    0.9947
 9051.0000,    0.0216,    0.0161,    0.9924,    0.9947
 9052.0000,    0.0216,    0.0161,    0.9924,    0.9947
 9053.0000,    0.0216,    0.0161,    0.9925,    0.9947
 9054.0000,    0.0213,    0.0161,    0.9925,    0.9946
 9055.0000,    0.0214,    0.0162,    0.9927,    0.9946
 9056.0000,    0.0217,    0.0162,    0.9926,    0.9947
 9057.0000,    0.0219,    0.0162,    0.9926,    0.9947
 9058.0000,    0.0223,    0.0161,    0.9923,    0.9947
 9059.0000,    0.0216,    0.0161,    0.9924,    0.9947
 9060.0000,    0.0221,    0.0161,    0.9924,    0.9947
 9061.0000,    0.0209,    0.0162,    0.9929,    0.9947
 9062.0000,    0.0216,    0.0162,    0.9929,    0.9947
 9063.0000,    0.0214,    0.0162,    0.9925,    0.9947
 9064.0000,    0.0213,    0.0161,    0.9927,    0.9946
 9065.0000,    0.0209,    0.0161,    0.9922,    0.9946
 9066.0000,    0.0211,    0.0161,    0.9926,    0.9948
 9067.0000,    0.0214,    0.0161,    0.9929,    0.9948
 9068.0000,    0.0216,    0.0161,    0.9926,    0.9948
 9069.0000,    0.0212,    0.0161,    0.9928,    0.9948
 9070.0000,    0.0210,    0.0161,    0.9924,    0.9947
 9071.0000,    0.0211,    0.0161,    0.9925,    0.9947
 9072.0000,    0.0213,    0.0161,    0.9926,    0.9947
 9073.0000,    0.0215,    0.0161,    0.9927,    0.9947
 9074.0000,    0.0218,    0.0161,    0.9925,    0.9947
 9075.0000,    0.0208,    0.0160,    0.9923,    0.9947
 9076.0000,    0.0213,    0.0160,    0.9926,    0.9947
 9077.0000,    0.0219,    0.0161,    0.9926,    0.9947
 9078.0000,    0.0219,    0.0161,    0.9927,    0.9947
 9079.0000,    0.0217,    0.0161,    0.9927,    0.9947
 9080.0000,    0.0217,    0.0161,    0.9926,    0.9947
 9081.0000,    0.0223,    0.0161,    0.9928,    0.9947
 9082.0000,    0.0210,    0.0160,    0.9923,    0.9947
 9083.0000,    0.0212,    0.0160,    0.9923,    0.9947
 9084.0000,    0.0213,    0.0160,    0.9926,    0.9948
 9085.0000,    0.0218,    0.0160,    0.9927,    0.9948
 9086.0000,    0.0217,    0.0160,    0.9929,    0.9948
 9087.0000,    0.0219,    0.0160,    0.9925,    0.9948
 9088.0000,    0.0213,    0.0160,    0.9926,    0.9947
 9089.0000,    0.0214,    0.0161,    0.9925,    0.9947
 9090.0000,    0.0218,    0.0161,    0.9926,    0.9947
 9091.0000,    0.0219,    0.0161,    0.9925,    0.9947
 9092.0000,    0.0218,    0.0161,    0.9925,    0.9947
 9093.0000,    0.0213,    0.0161,    0.9926,    0.9946
 9094.0000,    0.0210,    0.0161,    0.9926,    0.9947
 9095.0000,    0.0214,    0.0161,    0.9924,    0.9946
 9096.0000,    0.0217,    0.0160,    0.9924,    0.9947
 9097.0000,    0.0210,    0.0160,    0.9926,    0.9947
 9098.0000,    0.0218,    0.0161,    0.9924,    0.9947
 9099.0000,    0.0218,    0.0161,    0.9931,    0.9947
 9100.0000,    0.0213,    0.0160,    0.9925,    0.9947
 9101.0000,    0.0209,    0.0160,    0.9925,    0.9948
 9102.0000,    0.0211,    0.0160,    0.9927,    0.9948
 9103.0000,    0.0219,    0.0160,    0.9925,    0.9948
 9104.0000,    0.0210,    0.0160,    0.9927,    0.9948
 9105.0000,    0.0215,    0.0160,    0.9925,    0.9947
 9106.0000,    0.0212,    0.0160,    0.9925,    0.9947
 9107.0000,    0.0218,    0.0160,    0.9926,    0.9947
 9108.0000,    0.0212,    0.0160,    0.9929,    0.9947
 9109.0000,    0.0208,    0.0160,    0.9928,    0.9947
 9110.0000,    0.0213,    0.0160,    0.9926,    0.9947
 9111.0000,    0.0209,    0.0160,    0.9927,    0.9947
 9112.0000,    0.0208,    0.0160,    0.9926,    0.9947
 9113.0000,    0.0217,    0.0160,    0.9927,    0.9947
 9114.0000,    0.0207,    0.0160,    0.9927,    0.9948
 9115.0000,    0.0213,    0.0160,    0.9922,    0.9948
 9116.0000,    0.0212,    0.0160,    0.9925,    0.9947
 9117.0000,    0.0215,    0.0160,    0.9925,    0.9948
 9118.0000,    0.0210,    0.0160,    0.9925,    0.9948
 9119.0000,    0.0211,    0.0160,    0.9926,    0.9948
 9120.0000,    0.0215,    0.0160,    0.9926,    0.9947
 9121.0000,    0.0208,    0.0160,    0.9927,    0.9947
 9122.0000,    0.0209,    0.0160,    0.9926,    0.9946
 9123.0000,    0.0212,    0.0160,    0.9926,    0.9946
